,averageDelayInMinutes
32363,1.8064516129032258
32364,1.0
32365,0.3387096774193548
32366,0.7424242424242424
32367,2.8106060606060606
32368,2.484848484848485
32369,1.7196969696969697
32370,1.2727272727272727
32371,1.5075757575757576
32372,1.6590909090909092
32373,1.8257575757575757
32374,1.9318181818181819
32375,5.568181818181818
32376,2.7373737373737375
32377,7.924242424242424
32378,-0.42410714285714285
32379,10.383838383838384
32380,26.767676767676768
32381,10.071428571428571
32382,12.904040404040405
32383,4.005050505050505
32384,1.64
32385,4.550724637681159
32386,1.1231884057971016
32387,-0.39855072463768115
32388,6.963768115942029
32389,0.2971014492753623
32390,6.992753623188406
32391,2.4782608695652173
32392,6.630434782608695
32393,-1.8478260869565217
32394,-0.030303030303030304
32395,1.1363636363636365
32396,0.975
32397,-0.2676056338028169
32398,-0.045454545454545456
32399,1.2545454545454546
32400,0.14473684210526316
32401,1.55
32402,0.43636363636363634
32403,2.618181818181818
32404,1.0803571428571428
32405,0.20833333333333334
32406,0.9821428571428571
32407,3.3653846153846154
32408,3.1785714285714284
32409,0.0
32410,1.8877551020408163
32411,13.418367346938776
32412,1.9431818181818181
32413,1.4444444444444444
32414,5.023809523809524
32415,-0.1349206349206349
32416,2.1785714285714284
32417,2.607142857142857
32418,0.3888888888888889
32419,2.15
32420,1.1428571428571428
32421,-0.6590909090909091
32422,2.340909090909091
32423,-0.2840909090909091
32424,0.03409090909090909
32425,0.4090909090909091
32426,2.7386363636363638
32427,0.6293103448275862
32428,-0.03409090909090909
32429,-1.625
32430,0.7586206896551724
32431,2.1818181818181817
32432,16.693181818181817
32433,-0.12931034482758622
32434,1.1610169491525424
32435,79.26315789473684
32436,3.8157894736842106
32437,1.5
32438,5.769230769230769
32439,33.07692307692308
32440,0.19230769230769232
32441,-1.86
32442,0.7
32443,0.4
32444,-0.42857142857142855
32445,-0.14285714285714285
32446,-0.07142857142857142
32447,0.21428571428571427
32448,-0.10714285714285714
32449,-0.39285714285714285
32450,0.8571428571428571
32451,0.5714285714285714
32452,-0.045454545454545456
32453,4.907894736842105
32454,0.6578947368421053
32455,0.6
32456,0.08
32457,1.14
32458,0.6071428571428571
32459,0.6538461538461539
32460,3.576923076923077
32461,1.5384615384615385
32462,8.691176470588236
32463,6.384615384615385
32464,1.5384615384615385
32465,3.9615384615384617
32466,3.25
32467,10.538461538461538
32468,15.035714285714286
32469,22.576923076923077
32470,-1.0
32471,2.6923076923076925
32472,1.596774193548387
32473,-0.0967741935483871
32474,0.3225806451612903
32475,1.4838709677419355
32476,-0.16129032258064516
32477,-0.6935483870967742
32478,2.0806451612903225
32479,0.3064516129032258
32480,0.9838709677419355
32481,1.7096774193548387
32482,1.671875
32483,1.8548387096774193
32484,-0.03225806451612903
32485,1.6451612903225807
32486,2.6129032258064515
32487,0.7903225806451613
32488,21.661290322580644
32489,4.2727272727272725
32490,1.6818181818181819
32491,0.9015151515151515
32492,1.1515151515151516
32493,0.5606060606060606
32494,7.4393939393939394
32495,0.6742424242424242
32496,0.8712121212121212
32497,0.6136363636363636
32498,1.2878787878787878
32499,3.492424242424242
32500,2.9545454545454546
32501,11.530303030303031
32502,2.2676767676767677
32503,13.080357142857142
32504,10.8989898989899
32505,15.16161616161616
32506,1.803030303030303
32507,2.272727272727273
32508,2.2410714285714284
32509,11.136363636363637
32510,3.01010101010101
32511,2.471014492753623
32512,3.0652173913043477
32513,0.8333333333333334
32514,3.471014492753623
32515,0.1956521739130435
32516,0.028985507246376812
32517,0.572463768115942
32518,1.0072463768115942
32519,1.6159420289855073
32520,0.9927536231884058
32521,0.014492753623188406
32522,1.2391304347826086
32523,0.5727272727272728
32524,1.8909090909090909
32525,-0.028169014084507043
32526,17.97887323943662
32527,0.5545454545454546
32528,0.1875
32529,1.0545454545454545
32530,1.0263157894736843
32531,7.985915492957746
32532,0.7
32533,-0.16666666666666666
32534,3.1607142857142856
32535,1.2678571428571428
32536,-0.5
32537,0.3181818181818182
32538,-0.01020408163265306
32539,0.9795918367346939
32540,0.25396825396825395
32541,0.373015873015873
32542,1.8412698412698412
32543,0.36607142857142855
32544,0.8482142857142857
32545,1.4107142857142858
32546,0.8809523809523809
32547,0.5
32548,4.840909090909091
32549,8.170454545454545
32550,2.706896551724138
32551,6.295454545454546
32552,2.215909090909091
32553,-0.3409090909090909
32554,-0.03409090909090909
32555,0.38636363636363635
32556,7.4772727272727275
32557,0.9396551724137931
32558,0.19318181818181818
32559,2.965909090909091
32560,1.1293103448275863
32561,1.2727272727272727
32562,6.379310344827586
32563,2.022727272727273
32564,-1.8177966101694916
32565,2.3859649122807016
32566,8.350877192982455
32567,0.9428571428571428
32568,29.5
32569,7.923076923076923
32570,1.8846153846153846
32571,4.346153846153846
32572,-1.36
32573,13.3
32574,0.4
32575,0.03571428571428571
32576,-0.25
32577,0.35714285714285715
32578,-0.07142857142857142
32579,0.14285714285714285
32580,0.2857142857142857
32581,-0.21428571428571427
32582,0.0
32583,-0.17857142857142858
32584,-0.21428571428571427
32585,0.39285714285714285
32586,1.2142857142857142
32587,0.6818181818181818
32588,1.0
32589,-1.1538461538461537
32590,11.807692307692308
32591,1.375
32592,7.18
32593,1.875
32594,10.03125
32595,2.125
32596,0.8928571428571429
32597,0.8461538461538461
32598,1.1538461538461537
32599,0.8846153846153846
32600,1.7307692307692308
32601,4.926470588235294
32602,2.3461538461538463
32603,4.214285714285714
32604,-0.4642857142857143
32605,-0.3076923076923077
32606,2.6153846153846154
32607,0.65625
32608,-0.5
32609,0.5
32610,4.17741935483871
32611,-0.3225806451612903
32612,-0.3064516129032258
32613,-0.3225806451612903
32614,0.3387096774193548
32615,7.82258064516129
32616,6.209677419354839
32617,5.870967741935484
32618,0.1774193548387097
32619,3.2580645161290325
32620,0.7258064516129032
32621,0.532258064516129
32622,1.4193548387096775
32623,1.703125
32624,0.016129032258064516
32625,0.25806451612903225
32626,2.9193548387096775
32627,0.45161290322580644
32628,0.7096774193548387
32629,-1.1129032258064515
32630,0.24193548387096775
32631,0.04838709677419355
32632,0.03225806451612903
32633,2.022727272727273
32634,6.636363636363637
32635,4.378787878787879
32636,0.6060606060606061
32637,3.856060606060606
32638,1.9166666666666667
32639,1.378787878787879
32640,2.0757575757575757
32641,4.5
32642,5.954545454545454
32643,1.0378787878787878
32644,4.083333333333333
32645,2.5757575757575757
32646,7.191919191919192
32647,23.919642857142858
32648,6.94949494949495
32649,4.984848484848484
32650,5.01010101010101
32651,7.6313131313131315
32652,4.303571428571429
32653,14.580808080808081
32654,2.393939393939394
32655,2.5579710144927534
32656,0.5362318840579711
32657,2.253623188405797
32658,4.195652173913044
32659,0.2536231884057971
32660,0.8260869565217391
32661,-0.15942028985507245
32662,3.891304347826087
32663,0.007246376811594203
32664,4.840579710144928
32665,0.2028985507246377
32666,-0.2826086956521739
32667,74.72727272727273
32668,1.2545454545454546
32669,5.626760563380282
32670,10.54225352112676
32671,-0.00625
32672,0.3125
32673,25.445454545454545
32674,3.1184210526315788
32675,3.563380281690141
32676,0.8909090909090909
32677,-0.6666666666666666
32678,2.732142857142857
32679,0.9017857142857143
32680,4.625
32681,-0.13636363636363635
32682,2.7346938775510203
32683,0.6530612244897959
32684,1.1984126984126984
32685,-0.15873015873015872
32686,0.38095238095238093
32687,1.1607142857142858
32688,1.3660714285714286
32689,0.625
32690,1.7301587301587302
32691,2.0
32692,9.056818181818182
32693,3.3863636363636362
32694,1.8448275862068966
32695,-0.32954545454545453
32696,1.0227272727272727
32697,-0.022727272727272728
32698,0.8409090909090909
32699,-0.375
32700,-0.011363636363636364
32701,9.482758620689655
32702,0.14772727272727273
32703,1.3977272727272727
32704,1.3448275862068966
32705,4.568181818181818
32706,0.3017241379310345
32707,0.26136363636363635
32708,-0.461864406779661
32709,12.890350877192983
32710,14.302631578947368
32711,9.542857142857143
32712,15.26923076923077
32713,11.576923076923077
32714,12.423076923076923
32715,6.884615384615385
32716,-1.56
32717,7.3
32718,0.6
32719,0.5714285714285714
32720,0.7142857142857143
32721,0.32142857142857145
32722,1.1071428571428572
32723,0.14285714285714285
32724,1.1428571428571428
32725,0.5
32726,1.6071428571428572
32727,8.535714285714286
32728,3.2857142857142856
32729,0.6428571428571429
32730,-0.5714285714285714
32731,6.5
32732,8.022727272727273
32733,28.477272727272727
32734,-1.0384615384615385
32735,14.76923076923077
32736,8.5625
32737,2.0625
32738,2.8125
32739,1.375
32740,10.035714285714286
32741,4.884615384615385
32742,2.6538461538461537
32743,3.6923076923076925
32744,17.53846153846154
32745,8.286764705882353
32746,1.2692307692307692
32747,1.6428571428571428
32748,1.2142857142857142
32749,-0.7307692307692307
32750,2.423076923076923
32751,1.375
32752,1.4516129032258065
32753,0.27419354838709675
32754,1.032258064516129
32755,-0.04838709677419355
32756,-0.08064516129032258
32757,0.43548387096774194
32758,0.20967741935483872
32759,-0.16129032258064516
32760,0.24193548387096775
32761,-0.03225806451612903
32762,0.03225806451612903
32763,0.12903225806451613
32764,-0.08064516129032258
32765,2.7903225806451615
32766,-0.4032258064516129
32767,0.75
32768,-1.064516129032258
32769,0.3548387096774194
32770,1.2903225806451613
32771,-0.43548387096774194
32772,0.4838709677419355
32773,-2.0
32774,-0.20967741935483872
32775,0.03225806451612903
32776,1.1129032258064515
32777,0.7424242424242424
32778,0.22727272727272727
32779,2.0303030303030303
32780,6.424242424242424
32781,3.2803030303030303
32782,0.8333333333333334
32783,0.3787878787878788
32784,1.5303030303030303
32785,2.4545454545454546
32786,2.4696969696969697
32787,1.4393939393939394
32788,7.742424242424242
32789,5.944444444444445
32790,6.51010101010101
32791,2.3973214285714284
32792,1.02020202020202
32793,-0.5606060606060606
32794,0.9797979797979798
32795,5.575757575757576
32796,2.1026785714285716
32797,-0.06060606060606061
32798,1.8181818181818181
32799,0.9637681159420289
32800,1.5289855072463767
32801,1.1884057971014492
32802,1.065217391304348
32803,-1.173913043478261
32804,1.7391304347826086
32805,-2.4130434782608696
32806,0.9927536231884058
32807,0.7391304347826086
32808,2.9855072463768115
32809,1.2391304347826086
32810,1.4710144927536233
32811,1.1
32812,0.6090909090909091
32813,2.1549295774647885
32814,2.8450704225352115
32815,2.20625
32816,1.825
32817,1.790909090909091
32818,0.7894736842105263
32819,9.267605633802816
32820,3.9
32821,-0.20833333333333334
32822,2.0535714285714284
32823,4.0
32824,0.041666666666666664
32825,5.2727272727272725
32826,8.683673469387756
32827,3.836734693877551
32828,0.2222222222222222
32829,-0.6825396825396826
32830,2.865079365079365
32831,0.6696428571428571
32832,0.044642857142857144
32833,3.357142857142857
32834,1.0793650793650793
32835,-0.35714285714285715
32836,2.090909090909091
32837,1.6022727272727273
32838,1.9827586206896552
32839,2.3636363636363638
32840,0.8636363636363636
32841,0.5454545454545454
32842,0.3977272727272727
32843,0.7727272727272727
32844,0.2727272727272727
32845,-0.6637931034482759
32846,-0.25
32847,0.5795454545454546
32848,1.7155172413793103
32849,2.875
32850,0.4827586206896552
32851,3.477272727272727
32852,3.152542372881356
32853,8.263157894736842
32854,10.969298245614034
32855,6.357142857142857
32856,6.615384615384615
32857,0.6923076923076923
32858,3.1538461538461537
32859,8.307692307692308
32860,0.54
32861,1.4
32862,0.3
32863,3.607142857142857
32864,-0.07142857142857142
32865,0.14285714285714285
32866,5.0
32867,1.75
32868,3.607142857142857
32869,0.14285714285714285
32870,0.14285714285714285
32871,1.3928571428571428
32872,-0.5714285714285714
32873,0.0
32874,1.2142857142857142
32875,1.2272727272727273
32876,0.8863636363636364
32877,1.6153846153846154
32878,9.115384615384615
32879,12.03125
32880,9.5625
32881,0.40625
32882,5.78125
32883,2.1785714285714284
32884,1.1923076923076923
32885,-0.038461538461538464
32886,1.7692307692307692
32887,1.1538461538461537
32888,1.4558823529411764
32889,2.5
32890,1.0
32891,-0.2857142857142857
32892,-0.11538461538461539
32893,1.2692307692307692
32894,0.453125
32895,-0.1935483870967742
32896,0.4838709677419355
32897,-0.08064516129032258
32898,1.1774193548387097
32899,0.532258064516129
32900,-0.03225806451612903
32901,2.1451612903225805
32902,1.6612903225806452
32903,0.24193548387096775
32904,-0.2903225806451613
32905,1.7580645161290323
32906,0.1935483870967742
32907,1.0483870967741935
32908,1.032258064516129
32909,-0.7096774193548387
32910,0.265625
32911,-0.6290322580645161
32912,0.41935483870967744
32913,0.27419354838709675
32914,0.5
32915,0.11290322580645161
32916,-0.3709677419354839
32917,-0.3548387096774194
32918,0.7419354838709677
32919,-0.8225806451612904
32920,6.25
32921,0.4090909090909091
32922,5.757575757575758
32923,1.0075757575757576
32924,5.901515151515151
32925,10.840909090909092
32926,1.8181818181818181
32927,3.5984848484848486
32928,2.8257575757575757
32929,7.7272727272727275
32930,5.628787878787879
32931,9.590909090909092
32932,4.575757575757576
32933,4.681818181818182
32934,3.6651785714285716
32935,5.797979797979798
32936,3.525252525252525
32937,3.1363636363636362
32938,8.93939393939394
32939,7.366071428571429
32940,22.59090909090909
32941,9.308080808080808
32942,1.1304347826086956
32943,0.4057971014492754
32944,0.36231884057971014
32945,0.9347826086956522
32946,-1.7608695652173914
32947,1.1521739130434783
32948,0.26811594202898553
32949,1.9420289855072463
32950,4.22463768115942
32951,4.13768115942029
32952,4.4855072463768115
32953,2.3550724637681157
32954,1.7181818181818183
32955,0.9090909090909091
32956,2.73943661971831
32957,12.190140845070422
32958,3.6125
32959,5.6875
32960,0.9363636363636364
32961,6.315789473684211
32962,70.51408450704226
32963,2.090909090909091
32964,2.0
32965,2.0892857142857144
32966,11.098214285714286
32967,3.7916666666666665
32968,8.727272727272727
32969,3.1020408163265305
32970,2.5408163265306123
32971,1.9444444444444444
32972,-0.2698412698412698
32973,1.507936507936508
32974,1.0178571428571428
32975,0.13392857142857142
32976,1.9553571428571428
32977,1.2222222222222223
32978,1.8571428571428572
32979,0.8636363636363636
32980,3.3636363636363638
32981,1.7327586206896552
32982,20.670454545454547
32983,1.2386363636363635
32984,0.8636363636363636
32985,1.0
32986,0.6704545454545454
32987,2.0113636363636362
32988,2.3793103448275863
32989,1.7272727272727273
32990,1.0113636363636365
32991,8.931034482758621
32992,4.6022727272727275
32993,-0.1810344827586207
32994,2.465909090909091
32995,-1.11864406779661
32996,20.657894736842106
32997,12.153508771929825
32998,4.4
32999,19.76923076923077
33000,1.9615384615384615
33001,7.076923076923077
33002,4.6923076923076925
33003,0.18
33004,9.4
33005,0.3
33006,1.6428571428571428
33007,-0.42857142857142855
33008,0.8928571428571429
33009,1.5
33010,-0.21428571428571427
33011,0.17857142857142858
33012,1.2142857142857142
33013,-0.35714285714285715
33014,1.1428571428571428
33015,13.535714285714286
33016,0.21428571428571427
33017,1.7142857142857142
33018,5.909090909090909
33019,0.6818181818181818
33020,0.8461538461538461
33021,12.846153846153847
33022,38.193548387096776
33023,1.71875
33024,1.34375
33025,5.5
33026,0.39285714285714285
33027,1.0384615384615385
33028,2.8076923076923075
33029,3.1538461538461537
33030,-0.038461538461538464
33031,7.411764705882353
33032,0.7692307692307693
33033,1.3214285714285714
33034,0.5
33035,1.5
33036,3.423076923076923
33037,0.359375
33038,0.0967741935483871
33039,0.3709677419354839
33040,0.20967741935483872
33041,0.5645161290322581
33042,0.6774193548387096
33043,-0.08064516129032258
33044,0.3387096774193548
33045,0.8870967741935484
33046,-0.5645161290322581
33047,0.0967741935483871
33048,-0.12903225806451613
33049,0.3548387096774194
33050,0.24193548387096775
33051,3.596774193548387
33052,0.41935483870967744
33053,0.859375
33054,4.112903225806452
33055,0.6612903225806451
33056,1.032258064516129
33057,0.41935483870967744
33058,0.45161290322580644
33059,-1.0806451612903225
33060,0.6290322580645161
33061,0.6451612903225806
33062,0.11290322580645161
33063,19.333333333333332
33064,1.106060606060606
33065,3.227272727272727
33066,2.537878787878788
33067,0.30303030303030304
33068,1.7651515151515151
33069,3.159090909090909
33070,4.9772727272727275
33071,1.4545454545454546
33072,6.840909090909091
33073,3.5606060606060606
33074,4.0227272727272725
33075,2.717171717171717
33076,7.358585858585859
33077,5.973214285714286
33078,2.8535353535353534
33079,15.368686868686869
33080,3.6161616161616164
33081,6.97979797979798
33082,13.1875
33083,20.515151515151516
33084,8.47979797979798
33085,5.550724637681159
33086,0.2391304347826087
33087,-0.9420289855072463
33088,1.673913043478261
33089,1.463768115942029
33090,1.3840579710144927
33091,1.5579710144927537
33092,2.3550724637681157
33093,1.9710144927536233
33094,1.7826086956521738
33095,0.43478260869565216
33096,5.358585858585859
33097,0.509090909090909
33098,12.627272727272727
33099,2.232394366197183
33100,7.21830985915493
33101,2.16875
33102,1.9625
33103,3.6636363636363636
33104,0.6052631578947368
33105,3.063380281690141
33106,1.2545454545454546
33107,-0.125
33108,1.7053571428571428
33109,3.5089285714285716
33110,6.083333333333333
33111,3.205357142857143
33112,1.125
33113,2.5
33114,2.561224489795918
33115,4.163265306122449
33116,0.9365079365079365
33117,-0.2777777777777778
33118,3.8333333333333335
33119,3.5714285714285716
33120,1.4642857142857142
33121,2.5982142857142856
33122,0.8253968253968254
33123,1.2857142857142858
33124,2.0681818181818183
33125,0.8068181818181818
33126,12.413793103448276
33127,5.954545454545454
33128,4.1022727272727275
33129,0.375
33130,0.1590909090909091
33131,0.9545454545454546
33132,10.227272727272727
33133,0.3103448275862069
33134,0.6477272727272727
33135,0.5
33136,1.0086206896551724
33137,3.3295454545454546
33138,1.6896551724137931
33139,1.9090909090909092
33140,2.3940677966101696
33141,7.4868421052631575
33142,4.868421052631579
33143,1.3428571428571427
33144,18.03846153846154
33145,-0.7692307692307693
33146,4.1923076923076925
33147,4.115384615384615
33148,-1.0
33149,0.6
33150,0.0
33151,3.607142857142857
33152,2.6785714285714284
33153,2.357142857142857
33154,0.5714285714285714
33155,2.3214285714285716
33156,2.6785714285714284
33157,-0.25
33158,-0.39285714285714285
33159,1.6071428571428572
33160,10.142857142857142
33161,1.3928571428571428
33162,-0.07142857142857142
33163,0.4318181818181818
33164,3.159090909090909
33165,-0.3076923076923077
33166,10.692307692307692
33167,0.875
33168,5.125
33169,0.84375
33170,7.0625
33171,0.5
33172,0.7307692307692307
33173,1.7692307692307692
33174,1.8846153846153846
33175,-0.34615384615384615
33176,4.514705882352941
33177,2.0384615384615383
33178,3.076923076923077
33179,5.076923076923077
33180,8.214285714285714
33181,6.653846153846154
33182,2.9285714285714284
33183,-0.5384615384615384
33184,0.7692307692307693
33185,0.375
33186,0.016129032258064516
33187,0.3225806451612903
33188,0.04838709677419355
33189,0.41935483870967744
33190,0.41935483870967744
33191,-1.0483870967741935
33192,0.11290322580645161
33193,0.0
33194,0.41935483870967744
33195,0.04838709677419355
33196,0.9516129032258065
33197,0.16129032258064516
33198,-0.8225806451612904
33199,0.0967741935483871
33200,1.064516129032258
33201,1.2903225806451613
33202,1.78125
33203,-0.22580645161290322
33204,0.6451612903225806
33205,3.2419354838709675
33206,0.9516129032258065
33207,-0.04838709677419355
33208,0.532258064516129
33209,-2.032258064516129
33210,0.11290322580645161
33211,0.9838709677419355
33212,1.2045454545454546
33213,2.5833333333333335
33214,3.3333333333333335
33215,1.8409090909090908
33216,6.0227272727272725
33217,1.871212121212121
33218,1.4545454545454546
33219,1.2959183673469388
33220,7.356060606060606
33221,1.196969696969697
33222,5.674242424242424
33223,1.8987341772151898
33224,1.8987341772151898
33225,2.430379746835443
33226,1.0886075949367089
33227,5.494949494949495
33228,-0.06
33229,1.0289855072463767
33230,4.9855072463768115
33231,1.0072463768115942
33232,-0.10144927536231885
33233,0.06521739130434782
33234,8.405797101449275
33235,-0.4782608695652174
33236,2.965909090909091
33237,3.8405797101449277
33238,1.6454545454545455
33239,1.309090909090909
33240,-0.1267605633802817
33241,2.88125
33242,0.40625
33243,0.1267605633802817
33244,1.0818181818181818
33245,3.8380281690140845
33246,0.7181818181818181
33247,6.982142857142857
33248,0.30612244897959184
33249,0.46825396825396826
33250,1.3015873015873016
33251,0.3968253968253968
33252,5.928571428571429
33253,0.5714285714285714
33254,3.7589285714285716
33255,0.35714285714285715
33256,0.7327586206896551
33257,4.079545454545454
33258,0.6022727272727273
33259,0.29545454545454547
33260,-0.3181818181818182
33261,0.4090909090909091
33262,0.9204545454545454
33263,1.9318181818181819
33264,-0.5113636363636364
33265,0.6896551724137931
33266,-0.06818181818181818
33267,2.4110169491525424
33268,7.75
33269,11.56140350877193
33270,0.38461538461538464
33271,3.6153846153846154
33272,0.4230769230769231
33273,0.21428571428571427
33274,-0.39285714285714285
33275,-0.25
33276,-0.39285714285714285
33277,0.8928571428571429
33278,0.10714285714285714
33279,-0.35714285714285715
33280,-0.03571428571428571
33281,-0.42857142857142855
33282,-0.17857142857142858
33283,0.6785714285714286
33284,2.727272727272727
33285,2.5657894736842106
33286,2.0789473684210527
33287,0.86
33288,0.98
33289,7.423076923076923
33290,-0.46153846153846156
33291,-1.0357142857142858
33292,0.6153846153846154
33293,1.8076923076923077
33294,-0.11538461538461539
33295,0.2692307692307692
33296,-0.11538461538461539
33297,1.1071428571428572
33298,1.8214285714285714
33299,-0.11538461538461539
33300,-0.14516129032258066
33301,-0.12903225806451613
33302,0.08064516129032258
33303,0.532258064516129
33304,0.25806451612903225
33305,0.5
33306,-0.04838709677419355
33307,-0.532258064516129
33308,0.0967741935483871
33309,1.5
33310,1.375
33311,0.25806451612903225
33312,0.9516129032258065
33313,0.967741935483871
33314,6.409090909090909
33315,1.0909090909090908
33316,19.21212121212121
33317,1.128787878787879
33318,1.1666666666666667
33319,1.1893939393939394
33320,9.083333333333334
33321,16.363636363636363
33322,6.704545454545454
33323,10.234848484848484
33324,13.964646464646465
33325,3.9444444444444446
33326,66.98660714285714
33327,9.934343434343434
33328,74.55050505050505
33329,27.950892857142858
33330,51.13131313131313
33331,26.13131313131313
33332,51.16
33333,3.949275362318841
33334,2.028985507246377
33335,0.6014492753623188
33336,7.268115942028985
33337,6.557971014492754
33338,2.3768115942028984
33339,0.4927536231884058
33340,3.3043478260869565
33341,-0.36231884057971014
33342,14.419191919191919
33343,7.827272727272727
33344,4.83125
33345,9.28169014084507
33346,2.2636363636363637
33347,30.145454545454545
33348,8.789473684210526
33349,87.6375
33350,3.4363636363636365
33351,2.5454545454545454
33352,2.3214285714285716
33353,-1.5
33354,1.3303571428571428
33355,4.480769230769231
33356,4.473214285714286
33357,2.772727272727273
33358,1.2040816326530612
33359,4.785714285714286
33360,0.32954545454545453
33361,0.6984126984126984
33362,-0.2222222222222222
33363,-0.6904761904761905
33364,15.794642857142858
33365,3.3839285714285716
33366,6.190476190476191
33367,12.335714285714285
33368,0.42857142857142855
33369,3.352272727272727
33370,0.1590909090909091
33371,-0.09090909090909091
33372,-0.38636363636363635
33373,0.26136363636363635
33374,4.75
33375,-0.3879310344827586
33376,0.4659090909090909
33377,2.897727272727273
33378,5.939655172413793
33379,7.045454545454546
33380,65.89772727272727
33381,5.103448275862069
33382,5.0974576271186445
33383,296.89867841409693
33384,11.732456140350877
33385,19.97142857142857
33386,52.16
33387,65.07692307692308
33388,11.807692307692308
33389,-1.0
33390,0.9
33391,0.0
33392,0.7142857142857143
33393,0.07142857142857142
33394,-0.17857142857142858
33395,-0.21428571428571427
33396,-0.42857142857142855
33397,0.2857142857142857
33398,0.03571428571428571
33399,-0.17857142857142858
33400,7.136363636363637
33401,114.8157894736842
33402,36.01315789473684
33403,12.48
33404,56.1
33405,5.64
33406,-0.39285714285714285
33407,0.6923076923076923
33408,1.1538461538461537
33409,-0.38461538461538464
33410,0.7426470588235294
33411,2.3461538461538463
33412,1.7692307692307692
33413,0.6538461538461539
33414,0.4642857142857143
33415,0.5384615384615384
33416,0.25
33417,0.4230769230769231
33418,1.3846153846153846
33419,2.8076923076923075
33420,9.725806451612904
33421,-0.3225806451612903
33422,-0.016129032258064516
33423,8.387096774193548
33424,0.6612903225806451
33425,3.0483870967741935
33426,5.838709677419355
33427,0.5645161290322581
33428,1.7096774193548387
33429,2.1129032258064515
33430,0.140625
33431,0.11290322580645161
33432,1.2258064516129032
33433,0.6290322580645161
33434,0.6451612903225806
33435,0.5161290322580645
33436,16.016129032258064
33437,62.34848484848485
33438,31.38
33439,1.8257575757575757
33440,0.015151515151515152
33441,1.0
33442,1.143939393939394
33443,3.803030303030303
33444,1.1136363636363635
33445,1.2196969696969697
33446,0.4772727272727273
33447,0.12121212121212122
33448,1.5606060606060606
33449,6.3106060606060606
33450,2.3333333333333335
33451,31.934343434343436
33452,2.5353535353535355
33453,54.535714285714285
33454,5.055555555555555
33455,60.59090909090909
33456,2.5606060606060606
33457,11.934343434343434
33458,6.642857142857143
33459,33.86363636363637
33460,50.26262626262626
33461,4.702898550724638
33462,10.347826086956522
33463,0.5579710144927537
33464,5.115942028985507
33465,0.7463768115942029
33466,0.15217391304347827
33467,0.10869565217391304
33468,1.2318840579710144
33469,1.9130434782608696
33470,1.608695652173913
33471,1.181159420289855
33472,4.2101449275362315
33473,0.7818181818181819
33474,6.2
33475,0.4014084507042254
33476,1.971830985915493
33477,0.33636363636363636
33478,0.75
33479,0.5545454545454546
33480,3.6315789473684212
33481,10.32394366197183
33482,0.8
33483,-2.875
33484,3.2410714285714284
33485,6.928571428571429
33486,0.625
33487,1.5909090909090908
33488,0.8877551020408163
33489,0.37755102040816324
33490,2.515873015873016
33491,0.7857142857142857
33492,2.6031746031746033
33493,0.6696428571428571
33494,9.857142857142858
33495,1.8035714285714286
33496,4.095238095238095
33497,-0.35714285714285715
33498,15.079545454545455
33499,-0.29545454545454547
33500,8.887931034482758
33501,1.25
33502,0.6931818181818182
33503,0.125
33504,0.3068181818181818
33505,0.2840909090909091
33506,2.8295454545454546
33507,0.11206896551724138
33508,0.5113636363636364
33509,7.806818181818182
33510,0.8362068965517241
33511,3.852272727272727
33512,0.6379310344827587
33513,1.7954545454545454
33514,8.05084745762712
33515,90.1798245614035
33516,23.11842105263158
33517,113.28571428571429
33518,38.80769230769231
33519,0.15384615384615385
33520,56.38461538461539
33521,6.653846153846154
33522,0.8
33523,11.2
33524,0.9
33525,-0.35714285714285715
33526,-0.07142857142857142
33527,0.39285714285714285
33528,2.0
33529,0.4642857142857143
33530,0.21428571428571427
33531,0.4642857142857143
33532,0.10714285714285714
33533,0.03571428571428571
33534,-0.35714285714285715
33535,1.4285714285714286
33536,-1.4285714285714286
33537,0.3409090909090909
33538,2.5
33539,26.576923076923077
33540,39.07692307692308
33541,2.09375
33542,2.82
33543,0.3125
33544,20.90625
33545,0.875
33546,-1.2142857142857142
33547,0.5384615384615384
33548,0.46153846153846156
33549,82.42307692307692
33550,3.1153846153846154
33551,1.7647058823529411
33552,1.1923076923076923
33553,0.17857142857142858
33554,-0.03571428571428571
33555,-0.38461538461538464
33556,5.269230769230769
33557,0.671875
33558,-0.5161290322580645
33559,0.3548387096774194
33560,0.8709677419354839
33561,2.4193548387096775
33562,2.0161290322580645
33563,2.774193548387097
33564,3.1774193548387095
33565,0.8387096774193549
33566,8.709677419354838
33567,1.8225806451612903
33568,0.1774193548387097
33569,-0.22580645161290322
33570,0.12903225806451613
33571,1.2419354838709677
33572,1.8225806451612903
33573,1.46875
33574,12.903225806451612
33575,0.7258064516129032
33576,1.403225806451613
33577,2.403225806451613
33578,3.5806451612903225
33579,3.3548387096774195
33580,0.532258064516129
33581,1.3870967741935485
33582,7.903225806451613
33583,6.75
33584,3.1893939393939394
33585,0.48484848484848486
33586,4.265151515151516
33587,0.6893939393939394
33588,0.5984848484848485
33589,3.9015151515151514
33590,13.621212121212121
33591,1.0833333333333333
33592,1.3106060606060606
33593,1.2803030303030303
33594,0.6212121212121212
33595,3.9166666666666665
33596,24.232323232323232
33597,7.590909090909091
33598,42.160714285714285
33599,7.292929292929293
33600,6.111111111111111
33601,3.3383838383838382
33602,46.717171717171716
33603,10.71875
33604,4.1767676767676765
33605,12.530303030303031
33606,2.347826086956522
